"region","year","deforest_area","DEM","slope","road_dist","water_dist","soil_cec","soil_soc","deforest_hotspot_dist","settlement_cluster_dist","NPP","treated","deforest_rate","source_file"
"1112 0 donor 3",2003,0.99,180.812556889143,2.10798602438089,117.444154877237,5.27850387492973,12.0754191980845,22.9444828616252,9.14721088084973,39.1289616952318,1286.3197457952,0,0.0023283489489167,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2004,0.36,180.812556889143,2.10798602438089,117.444154877237,5.64971717834555,12.0754191980845,22.9444828616252,7.87471472049938,39.1289616952318,1256.58189331772,0,0.000846672345060617,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2005,0.99,180.812556889143,2.10798602438089,117.444154877237,5.19992199102004,12.0754191980845,22.9444828616252,8.29774830479174,39.1289616952318,1328.70974600688,0,0.0023283489489167,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2006,1.17,180.812556889143,2.10798602438089,117.444154877237,5.18165296152824,12.0754191980845,22.9444828616252,7.75203747686214,39.1289616952318,1257.77547045998,0,0.002751685121447,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2007,1.53,180.812556889143,2.10798602438089,117.444154877237,5.35734892242849,12.0754191980845,22.9444828616252,8.58170560882849,39.1289616952318,1240.85811759559,0,0.00359835746650762,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2008,0.9,180.812556889143,2.10798602438089,117.444154877237,5.24222190940544,12.0754191980845,22.9444828616252,7.87542991845596,39.1289616952318,1320.96851840092,0,0.00211668086265154,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2009,1.35,180.812556889143,2.10798602438089,117.444154877237,5.75190040195781,12.0754191980845,22.9444828616252,8.9660740035139,39.1289616952318,1136.78711994524,0,0.00317502129397731,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2010,0.27,180.812556889143,2.10798602438089,117.444154877237,5.56434677269509,12.0754191980845,22.9444828616252,8.68513818269911,39.1289616952318,1163.0314910071,0,0.000635004258795463,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2011,1.98,180.812556889143,2.10798602438089,78.2205188266313,5.43025400252605,12.0754191980845,22.9444828616252,9.50324049260412,39.1289616952318,1098.74892101729,0,0.00465669789783339,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2012,2.43,180.812556889143,2.10798602438089,42.9532797993269,5.69068330475646,12.0754191980845,22.9444828616252,9.53014231046948,39.1289616952318,1241.49829126771,0,0.00571503832915916,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2013,0.72,180.812556889143,2.10798602438089,42.9493696788806,5.35498326782997,12.0754191980845,22.9444828616252,7.70407209838911,39.1289616952318,1187.15137274825,0,0.00169334469012123,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2014,0.09,180.812556889143,2.10798602438089,42.9415100277772,5.29830534916704,12.0754191980845,22.9444828616252,7.3079958204855,39.1289616952318,1196.72642643278,0,0.000211668086265154,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2015,1.44,180.812556889143,2.10798602438089,42.9231630386976,5.73126592719601,12.0754191980845,22.9444828616252,7.31358487801321,39.1289616952318,1234.50065032963,0,0.00338668938024247,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2016,1.53,180.812556889143,2.10798602438089,42.9230536939429,5.34553163800747,12.0754191980845,22.9444828616252,8.99891019335841,39.1289616952318,1247.29995131348,0,0.00359835746650762,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2017,3.69,180.812556889143,2.10798602438089,42.9230536939429,5.22695917623345,12.0754191980845,22.9444828616252,10.8627222963104,39.1289616952318,1181.32397705383,0,0.00867839153687132,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2018,1.17,180.812556889143,2.10798602438089,42.1777352441029,5.22338263843319,12.0754191980845,22.9444828616252,7.6146848312083,35.8909266621038,1304.76211812244,0,0.002751685121447,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2019,0.81,180.812556889143,2.10798602438089,42.1777352441029,5.3272517516564,12.0754191980845,22.9444828616252,7.60368874259412,35.8909266621038,1198.24049260412,0,0.00190501277638639,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2020,2.25,180.812556889143,2.10798602438089,42.1777352441029,5.18464134967507,12.0754191980845,22.9444828616252,7.39988670622741,35.8909266621038,1180.92323758317,0,0.00529170215662886,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2021,2.7,180.812556889143,2.10798602438089,42.1777352441029,5.58560482772733,12.0754191980845,22.9444828616252,9.22165360362585,35.8909266621038,1232.81699277229,0,0.00635004258795463,"1112_SCM_data_df_0.xlsx"
"1112 0 donor 3",2022,2.16,180.812556889143,2.10798602438089,42.9224900004469,5.58560482772733,12.0754191980845,22.9444828616252,7.6852992033756,35.8909266621038,1232.81699277229,0,0.0050800340703637,"1112_SCM_data_df_0.xlsx"
