system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
2_8120,9121.0,54.20332093147061,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,42.05948168962618,2.23606797749979,2.23606797749979,2.23606797749979,42.05948168962618,25.553864678361276,15.231546211727817,15.231546211727817,2.23606797749979,2.23606797749979,2.23606797749979,0,"{""type"":""Point"",""coordinates"":[-49.359744953546716,-3.708532459601767]}"
2_8121,9122.0,17.69180601295413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755,0.0,0.0,0.0,7.0710678118654755,7.0710678118654755,7.0710678118654755,0.0,0.0,0.0,0.0,0,"{""type"":""Point"",""coordinates"":[-49.12890523673733,-2.50953786529171]}"
2_8122,9123.0,34.20526275297414,5.385164807134504,5.385164807134504,5.385164807134504,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.0,5.385164807134504,1.0,1.0,1.0,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,0,"{""type"":""Point"",""coordinates"":[-49.559528367815666,-2.940256322487281]}"
2_8123,9124.0,19.235384061671343,4.47213595499958,4.47213595499958,4.47213595499958,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.235384061671343,0.0,0.0,0.0,19.235384061671343,15.132745950421556,15.132745950421556,9.433981132056603,9.433981132056603,4.47213595499958,4.47213595499958,0,"{""type"":""Point"",""coordinates"":[-50.16341279646896,-3.702881929612224]}"
2_8124,9125.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-49.618683037184205,-3.3933350680092675]}"
2_8125,9126.0,16.492422502470642,7.615773105863909,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,5.0990195135927845,14.866068747318506,5.0990195135927845,5.0990195135927845,5.0990195135927845,14.866068747318506,14.866068747318506,14.866068747318506,7.615773105863909,7.615773105863909,7.615773105863909,7.615773105863909,0,"{""type"":""Point"",""coordinates"":[-49.07150312678868,-2.602262984695111]}"
2_8126,9127.0,28.460498941515414,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.47213595499958,2.23606797749979,2.23606797749979,2.23606797749979,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,2.23606797749979,0,"{""type"":""Point"",""coordinates"":[-49.33802541110547,-3.719312343967628]}"
2_8127,9128.0,15.264337522473747,2.23606797749979,2.23606797749979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.264337522473747,1.0,1.0,1.0,15.264337522473747,15.264337522473747,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,0,"{""type"":""Point"",""coordinates"":[-49.74374979731259,-3.7773564046761443]}"
2_8128,9129.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656854249492381,0.0,0.0,0.0,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.656854249492381,5.0990195135927845,0,"{""type"":""Point"",""coordinates"":[-48.77524632485471,-2.4781371994104116]}"
2_8129,9130.0,33.12099032335839,11.0,11.0,11.0,11.0,10.295630140987,10.295630140987,2.0,2.0,2.0,2.0,11.40175425099138,2.0,2.0,2.0,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,11.0,0,"{""type"":""Point"",""coordinates"":[-49.247153888372615,-2.5651941075430527]}"
2_8130,9131.0,12.649110640673518,12.165525060596439,12.165525060596439,12.165525060596439,11.180339887498949,11.180339887498949,11.180339887498949,0.0,0.0,0.0,0.0,12.649110640673518,0.0,0.0,0.0,12.649110640673518,12.649110640673518,12.165525060596439,12.165525060596439,12.165525060596439,12.165525060596439,12.165525060596439,0,"{""type"":""Point"",""coordinates"":[-48.79987403549057,-3.128376190593924]}"
2_8131,9132.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-49.75631185200395,-4.09086095925573]}"
2_8132,9133.0,21.213203435596427,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,13.038404810405298,0,"{""type"":""Point"",""coordinates"":[-48.78897551696846,-3.788089956616985]}"
2_8133,9134.0,32.2490309931942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.041630560342615,1.0,1.0,1.0,4.47213595499958,1.0,1.0,1.0,1.0,1.0,1.0,0,"{""type"":""Point"",""coordinates"":[-50.008979600746734,-3.507540226040363]}"
2_8134,9135.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""type"":""Point"",""coordinates"":[-49.49972950326988,-3.614485523506973]}"
2_8135,9136.0,65.19202405202648,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,46.010868281309364,0.0,0.0,0.0,46.010868281309364,46.010868281309364,3.0,3.0,3.0,3.0,3.0,0,"{""type"":""Point"",""coordinates"":[-49.5203587115191,-3.2141220451565125]}"
2_8136,9137.0,11.704699910719626,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,"{""type"":""Point"",""coordinates"":[-48.7034382755821,-2.5237246604198975]}"
2_8137,9138.0,82.21921916437786,49.73932046178355,49.73932046178355,48.30113870293329,48.30113870293329,48.30113870293329,48.30113870293329,48.30113870293329,48.30113870293329,48.30113870293329,30.886890422961002,82.21921916437786,30.886890422961002,30.886890422961002,30.886890422961002,82.21921916437786,82.21921916437786,82.21921916437786,82.21921916437786,82.21921916437786,55.71355310873648,49.73932046178355,0,"{""type"":""Point"",""coordinates"":[-50.09595430715614,-2.757704261921905]}"
