"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"13636","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,18,3644367.1583774,49274974.4436699,81133635.9310419
"13637","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,19,731888.37042086,50006862.8140908,80401747.560621
"13638","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,20,3165939.10516236,53172801.9192532,77235808.4554586
"13639","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,21,2343987.40001007,55516789.3192632,74891821.0554486
"13640","1_619",620,130408610.374712,0,86.2884884980415,735.87296309473,172.613928602653,113.160502036514,180.166786231686,3.33616553396931,22,4561774.2953914,60078563.6146546,70330046.7600572
"13641","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,1,310690.456215892,310690.456215892,97580292.7624311
"13642","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,2,128827.367173462,439517.823389354,97451465.3952577
"13643","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,3,36358.364977417,475876.188366771,97415107.0302803
"13644","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,4,160333.002387085,636209.190753856,97254774.0278932
"13645","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,5,127586.775414429,763795.966168284,97127187.2524787
"13646","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,6,251222.895543912,1015018.8617122,96875964.3569348
"13647","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,7,14076.9338726807,1029095.79558488,96861887.4230622
"13648","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,8,98725.9701587632,1127821.76574364,96763161.4529034
"13649","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,9,485019.361275024,1612841.12701866,96278142.0916284
"13650","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,10,35018.0448626709,1647859.17188134,96243124.0467657
"13651","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,11,207049.766483154,1854908.93836449,96036074.2802825
"13652","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,12,464529.187113001,2319438.12547749,95571545.0931695
"13653","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,13,421466.392185276,2740904.51766277,95150078.7009843
"13654","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,14,2553806.23041974,5294710.74808251,92596272.4705645
"13655","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,15,7872127.48741944,13166838.2355019,84724144.9831451
"13656","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,16,16207818.4636925,29374656.6991945,68516326.5194526
"13657","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,17,2142418.87834695,31517075.5775414,66373907.6411056
"13658","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,18,806004.381081076,32323079.9586225,65567903.2600245
"13659","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,19,436977.18887754,32760057.1475,65130926.071147
"13660","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,20,1267055.4021024,34027112.5496024,63863870.6690446
"13661","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,21,33426.9940509033,34060539.5436533,63830443.6749937
"13662","1_620",621,97890983.218647,0,461.930271424504,905.129065994001,152.872419134893,9.10789320285412,180.246558605526,0.35157116095647,22,8312.04789428711,34068851.5915476,63822131.6270994
"13663","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,1,359911.732618145,359911.732618145,89052268.4977588
"13664","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,2,1917573.99762586,2277485.730244,87134694.5001329
"13665","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,3,1868953.78988437,4146439.52012837,85265740.7102486
"13666","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,4,1241785.78342291,5388225.30355128,84023954.9268257
"13667","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,5,1157460.33144641,6545685.63499769,82866494.5953792
"13668","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,6,976483.810604515,7522169.4456022,81890010.7847747
"13669","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,7,6544684.49666728,14066853.9422695,75345326.2881075
